age,housingtype,yearly_income,cpf_balance,yearly_expenditure,savings,quality_of_life,disaster_preparedness,retirement_readiness
27,5-Room,68000,176120.0,10000,47600.0,3,5,1
56,1&2-Room Flat,143000,1883310.0,108000,514800.0,10,9,10
60,1&2-Room Flat,81000,1138050.0,60000,324000.0,10,10,10
48,3-Room Flat,120000,1243200.0,60000,336000.0,10,10,9
23,4-Room Flat,37000,41070.0,18000,11100.0,1,4,4
46,3-Room Flat,72000,692640.0,96000,187200.0,5,2,3
52,Condominium,52000,615680.0,72000,166400.0,4,1,1
45,Apartment,79000,730750.0,108000,197500.0,5,4,4
27,1&2-Room Flat,60000,155400.0,14000,42000.0,2,1,5
60,Executive Flat,97000,1362850.0,108000,388000.0,10,10,10
52,5-Room,81000,959040.0,60000,259200.0,9,6,10
63,Condominium,118000,1735780.0,84000,507400.0,10,10,9
43,5-Room,113000,961630.0,72000,259900.0,10,10,10
63,5-Room,77000,1132670.0,84000,331100.0,10,10,9
27,5-Room,42000,108780.0,10000,29400.0,2,1,1
56,4-Room Flat,50000,658500.0,60000,180000.0,5,3,8
24,5-Room,39000,57720.0,10000,15600.0,1,4,1
46,4-Room Flat,85000,817700.0,60000,221000.0,8,10,10
61,Landed Property,74000,1055980.0,60000,303400.0,10,10,10
50,Landed Property,54000,599400.0,72000,162000.0,4,5,2
41,Executive Flat,73000,567210.0,84000,153300.0,4,3,5
35,Apartment,61000,338550.0,72000,91500.0,2,4,4
30,Apartment,66000,244200.0,72000,66000.0,1,1,2
37,1&2-Room Flat,62000,389980.0,60000,105400.0,3,5,1
59,4-Room Flat,90000,1244700.0,60000,351000.0,10,10,7
20,3-Room Flat,33000,0.0,17000,0.0,1,1,1
59,Condominium,77000,1064910.0,108000,300300.0,8,5,7
49,Executive Flat,70000,751100.0,72000,203000.0,6,8,7
44,3-Room Flat,148000,1314240.0,108000,355200.0,10,7,10
57,5-Room,140000,1874600.0,84000,518000.0,10,10,10
20,5-Room,58000,0.0,7000,0.0,1,3,1
42,1&2-Room Flat,55000,447700.0,60000,121000.0,3,2,3
65,Executive Flat,72000,1090800.0,84000,324000.0,10,7,10
51,3-Room Flat,119000,1364930.0,108000,368900.0,10,10,10
59,Condominium,129000,1784070.0,84000,503100.0,10,10,7
58,Apartment,132000,1796520.0,84000,501600.0,10,9,10
60,Apartment,121000,1700050.0,60000,484000.0,10,10,10
52,5-Room,71000,840640.0,60000,227200.0,7,8,5
54,3-Room Flat,86000,1081880.0,60000,292400.0,10,8,9
47,5-Room,122000,1218780.0,84000,329400.0,10,10,8
40,Condominium,55000,407000.0,60000,110000.0,3,5,6
43,Landed Property,142000,1208420.0,84000,326600.0,10,10,10
58,5-Room,142000,1932620.0,108000,539600.0,10,10,7
46,Condominium,149000,1433380.0,84000,387400.0,10,8,10
33,Apartment,45000,216450.0,72000,58500.0,1,4,1
45,4-Room Flat,100000,925000.0,84000,250000.0,8,5,10
44,1&2-Room Flat,91000,808080.0,72000,218400.0,7,6,7
34,Condominium,52000,269360.0,60000,72800.0,2,2,4
32,4-Room Flat,69000,306360.0,84000,82800.0,2,4,4
29,4-Room Flat,78000,259740.0,6000,70200.0,4,7,6
42,1&2-Room Flat,66000,537240.0,72000,145200.0,4,4,3
53,3-Room Flat,73000,891330.0,96000,240900.0,7,4,4
55,5-Room,125000,1618750.0,96000,437500.0,10,7,7
50,Condominium,93000,1032300.0,60000,279000.0,10,10,10
28,3-Room Flat,79000,233840.0,6000,63200.0,4,5,6
32,Apartment,54000,239760.0,72000,64800.0,1,1,1
27,1&2-Room Flat,55000,142450.0,5000,38500.0,2,5,3
27,Executive Flat,58000,150220.0,6000,40600.0,3,1,1
25,5-Room,46000,85100.0,16000,23000.0,1,1,3
34,3-Room Flat,68000,352240.0,108000,95200.0,1,4,2
59,Condominium,74000,1023420.0,108000,288600.0,8,10,7
37,3-Room Flat,80000,503200.0,60000,136000.0,5,7,7
33,Landed Property,51000,245310.0,72000,66300.0,1,1,1
56,Condominium,61000,803370.0,96000,219600.0,6,3,3
63,3-Room Flat,77000,1132670.0,72000,331100.0,10,9,10
21,5-Room,40000,14800.0,19000,4000.0,1,1,4
55,Apartment,99000,1282050.0,72000,346500.0,10,10,10
53,1&2-Room Flat,134000,1636140.0,84000,442200.0,10,7,10
59,5-Room,102000,1410660.0,96000,397800.0,10,8,10
48,3-Room Flat,132000,1367520.0,96000,369600.0,10,9,10
52,1&2-Room Flat,149000,1764160.0,60000,476800.0,10,8,9
24,1&2-Room Flat,51000,75480.0,13000,20400.0,1,3,2
62,Condominium,98000,1420020.0,96000,411600.0,10,8,10
54,3-Room Flat,56000,704480.0,60000,190400.0,6,4,9
48,Landed Property,96000,994560.0,84000,268800.0,9,7,10
56,3-Room Flat,124000,1633080.0,84000,446400.0,10,10,8
22,1&2-Room Flat,52000,38480.0,20000,10400.0,1,1,1
61,3-Room Flat,67000,956090.0,108000,274700.0,7,6,9
24,1&2-Room Flat,52000,76960.0,7000,20800.0,2,2,5
60,3-Room Flat,147000,2065350.0,108000,588000.0,10,10,7
46,3-Room Flat,144000,1385280.0,108000,374400.0,10,10,10
47,4-Room Flat,86000,859140.0,60000,232200.0,8,6,6
36,5-Room,75000,444000.0,84000,120000.0,3,2,1
28,Executive Flat,62000,183520.0,14000,49600.0,3,2,3
51,Condominium,109000,1250230.0,84000,337900.0,10,9,10
45,Executive Flat,119000,1100750.0,96000,297500.0,10,10,10
59,Apartment,108000,1493640.0,60000,421200.0,10,10,9
29,4-Room Flat,79000,263070.0,17000,71100.0,4,2,3
50,5-Room,54000,599400.0,84000,162000.0,4,3,1
43,5-Room,109000,927590.0,108000,250700.0,8,10,5
62,Landed Property,148000,2144520.0,72000,621600.0,10,9,10
40,1&2-Room Flat,41000,303400.0,60000,82000.0,2,3,2
38,3-Room Flat,63000,419580.0,108000,113400.0,2,5,3
45,3-Room Flat,86000,795500.0,108000,215000.0,6,5,6
40,4-Room Flat,48000,355200.0,60000,96000.0,2,3,4
29,4-Room Flat,43000,143190.0,7000,38700.0,2,4,2
53,Condominium,76000,927960.0,96000,250800.0,7,10,6
24,1&2-Room Flat,38000,56240.0,17000,15200.0,1,1,1
32,1&2-Room Flat,45000,199800.0,108000,54000.0,1,1,1
50,Landed Property,125000,1387500.0,108000,375000.0,10,7,10
30,3-Room Flat,49000,181300.0,84000,49000.0,1,3,1
42,1&2-Room Flat,111000,903540.0,108000,244200.0,8,9,8
48,4-Room Flat,77000,797720.0,108000,215600.0,6,5,3
33,5-Room,75000,360750.0,60000,97500.0,3,1,6
49,5-Room,83000,890590.0,84000,240700.0,7,5,5
64,Condominium,72000,1074960.0,84000,316800.0,10,10,7
44,5-Room,61000,541680.0,96000,146400.0,3,6,3
24,5-Room,34000,50320.0,5000,13600.0,1,2,1
22,5-Room,59000,43660.0,11000,11800.0,1,1,2
62,3-Room Flat,88000,1275120.0,60000,369600.0,10,8,10
64,3-Room Flat,113000,1687090.0,84000,497200.0,10,10,10
37,1&2-Room Flat,65000,408850.0,108000,110500.0,2,4,4
45,4-Room Flat,106000,980500.0,60000,265000.0,10,10,8
44,4-Room Flat,104000,923520.0,96000,249600.0,8,8,8
24,5-Room,59000,87320.0,16000,23600.0,2,1,3
60,5-Room,104000,1461200.0,72000,416000.0,10,8,7
50,1&2-Room Flat,134000,1487400.0,96000,402000.0,10,10,10
52,Condominium,94000,1112960.0,72000,300800.0,10,10,10
62,1&2-Room Flat,110000,1593900.0,60000,462000.0,10,8,8
54,Condominium,132000,1660560.0,108000,448800.0,10,10,7
54,1&2-Room Flat,95000,1195100.0,96000,323000.0,10,9,10
53,Executive Flat,59000,720390.0,108000,194700.0,4,7,6
34,Condominium,68000,352240.0,108000,95200.0,1,4,2
33,3-Room Flat,54000,259740.0,72000,70200.0,1,1,1
31,Apartment,71000,288970.0,96000,78100.0,1,4,3
29,3-Room Flat,60000,199800.0,7000,54000.0,3,2,2
60,5-Room,128000,1798400.0,72000,512000.0,10,10,7
62,1&2-Room Flat,51000,738990.0,60000,214200.0,6,4,7
29,1&2-Room Flat,67000,223110.0,9000,60300.0,3,5,2
23,4-Room Flat,57000,63270.0,14000,17100.0,2,1,1
27,1&2-Room Flat,73000,189070.0,16000,51100.0,3,5,1
51,3-Room Flat,78000,894660.0,72000,241800.0,8,5,10
28,3-Room Flat,68000,201280.0,8000,54400.0,3,1,6
62,4-Room Flat,150000,2173500.0,60000,630000.0,10,8,8
35,Executive Flat,72000,399600.0,96000,108000.0,2,1,3
24,Executive Flat,36000,53280.0,16000,14400.0,1,1,4
45,4-Room Flat,140000,1295000.0,72000,350000.0,10,10,10
46,Condominium,65000,625300.0,84000,169000.0,4,7,2
52,Executive Flat,105000,1243200.0,60000,336000.0,10,10,10
29,3-Room Flat,60000,199800.0,17000,54000.0,3,5,5
42,4-Room Flat,100000,814000.0,84000,220000.0,7,10,7
37,1&2-Room Flat,59000,371110.0,84000,100300.0,2,1,3
42,Apartment,79000,643060.0,60000,173800.0,6,6,6
61,4-Room Flat,143000,2040610.0,84000,586300.0,10,8,7
40,Apartment,72000,532800.0,72000,144000.0,4,6,5
27,5-Room,47000,121730.0,20000,32900.0,1,2,3
42,Executive Flat,63000,512820.0,96000,138600.0,3,1,4
63,3-Room Flat,148000,2177080.0,60000,636400.0,10,10,10
38,1&2-Room Flat,70000,466200.0,60000,126000.0,4,7,3
46,Landed Property,59000,567580.0,60000,153400.0,5,2,7
27,5-Room,54000,139860.0,20000,37800.0,2,5,1
64,1&2-Room Flat,61000,910730.0,84000,268400.0,8,6,10
36,Condominium,46000,272320.0,96000,73600.0,1,1,2
45,1&2-Room Flat,67000,619750.0,84000,167500.0,5,2,6
55,Executive Flat,125000,1618750.0,96000,437500.0,10,9,7
50,Condominium,61000,677100.0,60000,183000.0,6,3,6
27,3-Room Flat,65000,168350.0,9000,45500.0,3,3,6
39,Executive Flat,76000,534280.0,72000,144400.0,4,2,7
40,Executive Flat,80000,592000.0,72000,160000.0,5,6,4
30,3-Room Flat,72000,266400.0,84000,72000.0,2,4,4
58,4-Room Flat,123000,1674030.0,72000,467400.0,10,10,9
49,3-Room Flat,132000,1416360.0,72000,382800.0,10,10,10
32,3-Room Flat,52000,230880.0,96000,62400.0,1,4,1
22,Executive Flat,56000,41440.0,13000,11200.0,1,1,1
27,4-Room Flat,64000,165760.0,5000,44800.0,3,5,1
36,5-Room,46000,272320.0,60000,73600.0,1,3,1
47,Executive Flat,60000,599400.0,84000,162000.0,4,3,5
29,4-Room Flat,62000,206460.0,9000,55800.0,3,1,4
64,1&2-Room Flat,73000,1089890.0,84000,321200.0,10,8,9
42,Condominium,59000,480260.0,60000,129800.0,4,6,4
55,Apartment,87000,1126650.0,84000,304500.0,10,10,7
49,Apartment,117000,1255410.0,96000,339300.0,10,10,9
59,1&2-Room Flat,149000,2060670.0,84000,581100.0,10,10,8
58,Condominium,137000,1864570.0,96000,520600.0,10,9,7
53,Condominium,117000,1428570.0,108000,386100.0,10,10,8
33,Condominium,68000,327080.0,96000,88400.0,2,5,1
24,Executive Flat,56000,82880.0,12000,22400.0,2,1,3
65,5-Room,146000,2211900.0,84000,657000.0,10,8,9
63,Executive Flat,148000,2177080.0,60000,636400.0,10,7,10
33,1&2-Room Flat,68000,327080.0,60000,88400.0,3,1,1
53,Condominium,60000,732600.0,72000,198000.0,6,3,3
23,3-Room Flat,31000,34410.0,14000,9300.0,1,3,1
48,Apartment,95000,984200.0,108000,266000.0,8,6,6
22,4-Room Flat,57000,42180.0,14000,11400.0,1,1,1
21,4-Room Flat,41000,15170.0,7000,4100.0,1,4,3
40,3-Room Flat,55000,407000.0,60000,110000.0,3,3,4
44,Executive Flat,119000,1056720.0,108000,285600.0,9,6,6
51,Executive Flat,85000,974950.0,72000,263500.0,9,10,9
35,Apartment,63000,349650.0,84000,94500.0,2,3,1
50,4-Room Flat,61000,677100.0,72000,183000.0,5,7,6
57,Apartment,91000,1218490.0,84000,336700.0,10,10,7
21,Executive Flat,55000,20350.0,14000,5500.0,1,2,4
64,Landed Property,134000,2000620.0,108000,589600.0,10,10,10
35,3-Room Flat,59000,327450.0,60000,88500.0,2,1,2
26,3-Room Flat,71000,157620.0,12000,42600.0,3,2,1
29,3-Room Flat,47000,156510.0,10000,42300.0,2,1,5
51,4-Room Flat,111000,1273170.0,60000,344100.0,10,7,7
41,Apartment,120000,932400.0,60000,252000.0,10,10,10
30,1&2-Room Flat,78000,288600.0,84000,78000.0,2,3,3
65,Condominium,120000,1818000.0,108000,540000.0,10,10,10
57,5-Room,53000,709670.0,96000,196100.0,5,3,3
37,1&2-Room Flat,73000,459170.0,60000,124100.0,4,7,2
37,4-Room Flat,48000,301920.0,60000,81600.0,2,1,2
26,4-Room Flat,45000,99900.0,11000,27000.0,2,1,1
30,5-Room,70000,259000.0,72000,70000.0,2,5,2
43,Apartment,120000,1021200.0,60000,276000.0,10,10,10
21,5-Room,30000,11100.0,19000,3000.0,1,3,1
60,Landed Property,142000,1995100.0,72000,568000.0,10,7,10
41,1&2-Room Flat,120000,932400.0,84000,252000.0,9,7,8
36,4-Room Flat,63000,372960.0,72000,100800.0,3,6,1
23,5-Room,40000,44400.0,5000,12000.0,1,1,3
64,Landed Property,93000,1388490.0,84000,409200.0,10,10,9
36,Condominium,80000,473600.0,72000,128000.0,4,2,5
36,Landed Property,65000,384800.0,84000,104000.0,2,3,3
27,5-Room,50000,129500.0,19000,35000.0,2,1,1
60,4-Room Flat,90000,1264500.0,108000,360000.0,10,9,10
45,Apartment,147000,1359750.0,96000,367500.0,10,10,10
46,5-Room,126000,1212120.0,72000,327600.0,10,9,10
51,Condominium,114000,1307580.0,72000,353400.0,10,9,8
26,4-Room Flat,52000,115440.0,20000,31200.0,2,1,2
30,Condominium,43000,159100.0,96000,43000.0,1,1,1
32,1&2-Room Flat,70000,310800.0,60000,84000.0,3,3,3
21,1&2-Room Flat,31000,11470.0,20000,3100.0,1,3,1
20,1&2-Room Flat,49000,0.0,7000,0.0,1,4,3
42,Executive Flat,81000,659340.0,60000,178200.0,6,9,5
46,Landed Property,108000,1038960.0,72000,280800.0,10,10,7
60,Condominium,129000,1812450.0,84000,516000.0,10,7,9
27,5-Room,59000,152810.0,16000,41300.0,2,2,2
58,1&2-Room Flat,91000,1238510.0,108000,345800.0,10,7,8
50,5-Room,60000,666000.0,84000,180000.0,5,6,7
36,3-Room Flat,53000,313760.0,108000,84800.0,1,2,4
55,Apartment,70000,906500.0,108000,245000.0,6,3,3
29,3-Room Flat,53000,176490.0,9000,47700.0,3,2,1
35,5-Room,45000,249750.0,108000,67500.0,1,3,4
61,3-Room Flat,55000,784850.0,60000,225500.0,7,4,10
37,Executive Flat,56000,352240.0,108000,95200.0,1,1,1
45,Executive Flat,71000,656750.0,108000,177500.0,4,2,5
21,3-Room Flat,39000,14430.0,12000,3900.0,1,1,1
26,1&2-Room Flat,55000,122100.0,18000,33000.0,2,1,1
48,Condominium,66000,683760.0,108000,184800.0,4,3,5
45,4-Room Flat,146000,1350500.0,60000,365000.0,10,8,10
64,5-Room,68000,1015240.0,84000,299200.0,9,10,6
45,Executive Flat,106000,980500.0,72000,265000.0,9,9,10
59,1&2-Room Flat,135000,1867050.0,60000,526500.0,10,10,9
53,Condominium,130000,1587300.0,96000,429000.0,10,7,9
55,4-Room Flat,67000,867650.0,84000,234500.0,7,4,10
52,3-Room Flat,101000,1195840.0,96000,323200.0,10,8,10
23,5-Room,42000,46620.0,6000,12600.0,1,4,1
39,Landed Property,78000,548340.0,72000,148200.0,5,2,5
51,3-Room Flat,58000,665260.0,108000,179800.0,4,3,5
20,4-Room Flat,32000,0.0,5000,0.0,1,4,1
33,Landed Property,52000,250120.0,72000,67600.0,1,1,1
52,Executive Flat,80000,947200.0,84000,256000.0,8,10,9
57,3-Room Flat,94000,1258660.0,84000,347800.0,10,10,10
23,4-Room Flat,49000,54390.0,16000,14700.0,1,3,1
46,Landed Property,84000,808080.0,108000,218400.0,6,4,9
51,4-Room Flat,145000,1663150.0,108000,449500.0,10,8,10
33,5-Room,47000,226070.0,108000,61100.0,1,1,2
50,4-Room Flat,88000,976800.0,108000,264000.0,8,7,6
36,5-Room,41000,242720.0,72000,65600.0,1,1,3
27,5-Room,75000,194250.0,19000,52500.0,3,6,3
33,Landed Property,77000,370370.0,60000,100100.0,3,2,3
35,5-Room,40000,222000.0,96000,60000.0,1,1,3
44,5-Room,95000,843600.0,108000,228000.0,7,10,5
25,Executive Flat,49000,90650.0,7000,24500.0,2,1,1
29,5-Room,62000,206460.0,18000,55800.0,3,3,3
28,1&2-Room Flat,42000,124320.0,8000,33600.0,2,3,1
35,Apartment,61000,338550.0,72000,91500.0,2,1,3
54,Apartment,91000,1144780.0,60000,309400.0,10,9,9
53,3-Room Flat,76000,927960.0,108000,250800.0,7,8,9
40,3-Room Flat,44000,325600.0,96000,88000.0,1,1,1
65,3-Room Flat,148000,2242200.0,60000,666000.0,10,8,10
44,Apartment,87000,772560.0,96000,208800.0,6,9,8
39,5-Room,65000,456950.0,96000,123500.0,3,5,4
55,Landed Property,73000,945350.0,108000,255500.0,7,6,8
32,Condominium,40000,177600.0,108000,48000.0,1,4,1
46,1&2-Room Flat,61000,586820.0,84000,158600.0,4,6,7
35,3-Room Flat,53000,294150.0,108000,79500.0,1,1,3
33,1&2-Room Flat,77000,370370.0,84000,100100.0,3,6,5
39,4-Room Flat,76000,534280.0,96000,144400.0,4,3,3
25,4-Room Flat,35000,64750.0,10000,17500.0,1,4,1
28,5-Room,72000,213120.0,5000,57600.0,4,4,1
45,4-Room Flat,91000,841750.0,108000,227500.0,7,5,9
30,Condominium,66000,244200.0,60000,66000.0,2,4,4
34,Apartment,80000,414400.0,60000,112000.0,4,7,2
32,Apartment,40000,177600.0,96000,48000.0,1,4,4
39,Landed Property,52000,365560.0,108000,98800.0,1,1,1
49,3-Room Flat,131000,1405630.0,84000,379900.0,10,9,10
57,Landed Property,75000,1004250.0,84000,277500.0,8,9,7
39,4-Room Flat,43000,302290.0,108000,81700.0,1,1,4
26,1&2-Room Flat,50000,111000.0,5000,30000.0,2,3,5
29,3-Room Flat,75000,249750.0,20000,67500.0,4,5,4
62,Landed Property,61000,883890.0,72000,256200.0,8,10,9
64,4-Room Flat,118000,1761740.0,60000,519200.0,10,8,9
47,Apartment,75000,749250.0,108000,202500.0,5,7,2
60,3-Room Flat,124000,1742200.0,84000,496000.0,10,10,9
23,1&2-Room Flat,57000,63270.0,14000,17100.0,2,1,5
47,Apartment,86000,859140.0,60000,232200.0,8,7,5
21,5-Room,58000,21460.0,16000,5800.0,1,1,1
49,1&2-Room Flat,134000,1437820.0,108000,388600.0,10,8,10
26,1&2-Room Flat,61000,135420.0,9000,36600.0,2,2,3
22,1&2-Room Flat,48000,35520.0,13000,9600.0,1,3,2
58,Apartment,121000,1646810.0,60000,459800.0,10,8,8
54,4-Room Flat,75000,943500.0,72000,255000.0,8,5,10
47,Landed Property,71000,709290.0,108000,191700.0,5,3,8
30,3-Room Flat,41000,151700.0,60000,41000.0,1,1,1
49,Apartment,107000,1148110.0,96000,310300.0,10,9,8
59,Condominium,110000,1521300.0,60000,429000.0,10,7,10
22,Executive Flat,49000,36260.0,10000,9800.0,1,1,4
41,5-Room,130000,1010100.0,108000,273000.0,9,6,9
43,Executive Flat,100000,851000.0,108000,230000.0,7,8,10
48,Condominium,105000,1087800.0,60000,294000.0,10,8,10
54,Condominium,69000,868020.0,60000,234600.0,8,10,7
59,Landed Property,111000,1535130.0,108000,432900.0,10,10,10
39,Executive Flat,65000,456950.0,108000,123500.0,2,2,4
50,Apartment,148000,1642800.0,84000,444000.0,10,7,10
25,3-Room Flat,60000,111000.0,14000,30000.0,2,3,3
64,1&2-Room Flat,121000,1806530.0,72000,532400.0,10,7,10
29,1&2-Room Flat,50000,166500.0,15000,45000.0,2,3,5
42,Apartment,115000,936100.0,60000,253000.0,10,10,9
21,5-Room,59000,21830.0,5000,5900.0,1,1,1
29,1&2-Room Flat,65000,216450.0,15000,58500.0,3,1,6
20,3-Room Flat,60000,0.0,17000,0.0,1,1,1
39,Apartment,60000,421800.0,72000,114000.0,3,4,4
53,1&2-Room Flat,149000,1819290.0,72000,491700.0,10,9,8
34,Condominium,66000,341880.0,84000,92400.0,2,1,2
28,1&2-Room Flat,60000,177600.0,17000,48000.0,3,4,6
25,5-Room,30000,55500.0,14000,15000.0,1,1,1
31,3-Room Flat,44000,179080.0,60000,48400.0,1,1,1
50,5-Room,77000,854700.0,84000,231000.0,7,8,6
28,3-Room Flat,51000,150960.0,17000,40800.0,2,2,1
60,Condominium,52000,730600.0,84000,208000.0,5,3,8
35,Apartment,77000,427350.0,60000,115500.0,4,3,4
38,1&2-Room Flat,54000,359640.0,84000,97200.0,2,1,1
23,Executive Flat,54000,59940.0,13000,16200.0,1,1,1
45,Landed Property,139000,1285750.0,108000,347500.0,10,9,10
20,4-Room Flat,37000,0.0,20000,0.0,1,1,1
26,Executive Flat,60000,133200.0,18000,36000.0,2,4,4
51,4-Room Flat,130000,1491100.0,72000,403000.0,10,7,10
25,4-Room Flat,60000,111000.0,15000,30000.0,2,1,1
62,3-Room Flat,89000,1289610.0,60000,373800.0,10,10,10
23,4-Room Flat,45000,49950.0,18000,13500.0,1,4,4
47,Executive Flat,93000,929070.0,72000,251100.0,9,7,7
28,Executive Flat,75000,222000.0,6000,60000.0,4,6,6
59,3-Room Flat,126000,1742580.0,108000,491400.0,10,10,10
56,Executive Flat,67000,882390.0,84000,241200.0,7,4,4
34,Apartment,63000,326340.0,72000,88200.0,2,5,2
29,3-Room Flat,42000,139860.0,16000,37800.0,2,4,5
64,1&2-Room Flat,149000,2224570.0,72000,655600.0,10,9,10
30,Executive Flat,43000,159100.0,108000,43000.0,1,1,1
34,Condominium,73000,378140.0,96000,102200.0,2,2,3
39,5-Room,40000,281200.0,84000,76000.0,1,4,4
30,5-Room,57000,210900.0,72000,57000.0,1,4,1
41,Landed Property,113000,878010.0,60000,237300.0,9,10,10
26,3-Room Flat,79000,175380.0,7000,47400.0,3,5,1
20,4-Room Flat,40000,0.0,13000,0.0,1,1,1
61,Landed Property,125000,1783750.0,96000,512500.0,10,10,7
33,Landed Property,66000,317460.0,96000,85800.0,1,1,1
61,Landed Property,87000,1241490.0,84000,356700.0,10,10,10
37,Executive Flat,52000,327080.0,108000,88400.0,1,1,2
37,Executive Flat,63000,396270.0,108000,107100.0,2,4,1
55,1&2-Room Flat,125000,1618750.0,60000,437500.0,10,7,7
46,Apartment,56000,538720.0,108000,145600.0,3,6,6
47,Condominium,141000,1408590.0,72000,380700.0,10,8,10
48,Executive Flat,102000,1056720.0,72000,285600.0,10,10,7
47,Executive Flat,117000,1168830.0,108000,315900.0,10,10,10
44,Executive Flat,146000,1296480.0,108000,350400.0,10,7,8
24,1&2-Room Flat,48000,71040.0,15000,19200.0,1,1,1
53,Apartment,51000,622710.0,60000,168300.0,5,8,8
40,Condominium,49000,362600.0,60000,98000.0,2,1,1
64,Executive Flat,119000,1776670.0,84000,523600.0,10,8,10
48,3-Room Flat,148000,1533280.0,96000,414400.0,10,10,10
55,5-Room,126000,1631700.0,72000,441000.0,10,7,10
23,4-Room Flat,34000,37740.0,7000,10200.0,1,1,2
36,Executive Flat,43000,254560.0,96000,68800.0,1,1,1
59,Landed Property,133000,1839390.0,60000,518700.0,10,9,10
26,4-Room Flat,79000,175380.0,13000,47400.0,3,5,1
26,4-Room Flat,71000,157620.0,12000,42600.0,3,3,4
49,Apartment,53000,568690.0,96000,153700.0,3,1,1
63,Landed Property,108000,1588680.0,96000,464400.0,10,10,7
62,Apartment,66000,956340.0,84000,277200.0,8,8,9
30,Condominium,70000,259000.0,84000,70000.0,1,4,3
50,Executive Flat,80000,888000.0,84000,240000.0,7,4,5
26,4-Room Flat,67000,148740.0,18000,40200.0,2,3,1
44,Condominium,116000,1030080.0,96000,278400.0,9,8,10
28,5-Room,75000,222000.0,14000,60000.0,4,4,7
38,5-Room,47000,313020.0,60000,84600.0,2,1,2
55,4-Room Flat,103000,1333850.0,60000,360500.0,10,10,10
52,4-Room Flat,96000,1136640.0,84000,307200.0,10,10,10
21,3-Room Flat,47000,17390.0,20000,4700.0,1,4,1
26,Executive Flat,43000,95460.0,14000,25800.0,1,1,1
51,Executive Flat,105000,1204350.0,60000,325500.0,10,8,7
43,Apartment,74000,629740.0,108000,170200.0,4,3,1
33,3-Room Flat,59000,283790.0,108000,76700.0,1,4,1
42,Condominium,77000,626780.0,60000,169400.0,6,6,3
25,4-Room Flat,36000,66600.0,19000,18000.0,1,1,3
30,Landed Property,76000,281200.0,108000,76000.0,1,3,1
42,Condominium,147000,1196580.0,72000,323400.0,10,9,8
60,Executive Flat,55000,772750.0,84000,220000.0,6,3,6
30,Executive Flat,48000,177600.0,84000,48000.0,1,2,1
28,1&2-Room Flat,47000,139120.0,18000,37600.0,2,4,4
47,Apartment,51000,509490.0,60000,137700.0,4,3,2
31,5-Room,57000,231990.0,60000,62700.0,1,2,1
54,4-Room Flat,119000,1497020.0,96000,404600.0,10,10,9
33,Apartment,53000,254930.0,96000,68900.0,1,1,1
46,3-Room Flat,111000,1067820.0,84000,288600.0,10,10,10
20,3-Room Flat,60000,0.0,15000,0.0,1,1,4
23,5-Room,48000,53280.0,12000,14400.0,1,3,3
65,4-Room Flat,59000,893850.0,108000,265500.0,7,6,5
40,4-Room Flat,41000,303400.0,84000,82000.0,1,4,1
61,4-Room Flat,85000,1212950.0,60000,348500.0,10,10,10
41,Apartment,90000,699300.0,84000,189000.0,6,6,7
53,4-Room Flat,102000,1245420.0,108000,336600.0,10,10,10
46,1&2-Room Flat,58000,557960.0,60000,150800.0,4,7,2
44,Executive Flat,115000,1021200.0,60000,276000.0,10,10,10
36,Executive Flat,74000,438080.0,108000,118400.0,2,1,2
50,5-Room,141000,1565100.0,72000,423000.0,10,10,10
43,Landed Property,68000,578680.0,84000,156400.0,4,3,1
57,3-Room Flat,140000,1874600.0,108000,518000.0,10,10,7
47,1&2-Room Flat,72000,719280.0,84000,194400.0,6,3,7
30,Landed Property,53000,196100.0,96000,53000.0,1,3,1
